text,category
I wanted $100 but only got $20,wrong_amount_of_cash_received
The ATM didn't give me the amount I asked for,wrong_amount_of_cash_received
Where'd the rest of my cash go from the ATM,wrong_amount_of_cash_received
I got less cash at the ATM than I asked for. Why?,wrong_amount_of_cash_received
There was a limited amount of money available at the time of my transaction.,wrong_amount_of_cash_received
My cash withdrawal was not entirely complete,wrong_amount_of_cash_received
The atm didn'y give me all the cash,wrong_amount_of_cash_received
The ATM is messed up. It gave me less than I wanted.,wrong_amount_of_cash_received
I received the wrong amount of cash from the ATM. Can you help?,wrong_amount_of_cash_received
ATM only gave me $20 instead of $100,wrong_amount_of_cash_received
I was only given $20 when I tried to get $100,wrong_amount_of_cash_received
I needed $100 but all it gave me was $20.,wrong_amount_of_cash_received
I tried pulling out money at the ATM and it gave me an incorrect amount back.,wrong_amount_of_cash_received
Why did I only get $20 when I asked for $100?,wrong_amount_of_cash_received
The amount of cash i have received is not correct.,wrong_amount_of_cash_received
How can I get my money that I didn't get from the ATM?,wrong_amount_of_cash_received
"Hi, Today i have withdrawn cash from ATM but i got wrong amount and in the app it is showing much more amount than that.",wrong_amount_of_cash_received
I didn't get all the money I asked for,wrong_amount_of_cash_received
The ATM did not give me as much cash as I requested.,wrong_amount_of_cash_received
How can I request cash back? The ATM just gave me a different amount than what I've been actually charged though...,wrong_amount_of_cash_received
Why is my withdrawal wrong? I took out $100 but only received $20.,wrong_amount_of_cash_received
I asked for cash but I did not receive all the funds,wrong_amount_of_cash_received
The ATM I'm standing in front of only gave me 10 pounds rather than the 30 pounds I wanted. The app shows I took out 30 pounds also. What do I need to do to fix this?,wrong_amount_of_cash_received
I only got some of the cash I requested from the ATM,wrong_amount_of_cash_received
"I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds, what do I do?",wrong_amount_of_cash_received
I got the incorrect amount of money given to me from my account,wrong_amount_of_cash_received
I did not receive the correct amount of cash.,wrong_amount_of_cash_received
I did not receive all of my cash back,wrong_amount_of_cash_received
I got some cash but it wasn't the right amount.,wrong_amount_of_cash_received
Can you explain why the ATM is giving me less money than what I asked for?,wrong_amount_of_cash_received
I tried to withdraw 50 pounds but it only gave me 30. Where is the rest of my money?,wrong_amount_of_cash_received
I visited the ATM but got less money than what I requested. Why?,wrong_amount_of_cash_received
I couldn't get the money I needed.,wrong_amount_of_cash_received
Who should I contact if the amount of my withdrawal doesn't correspond to the amount that I tried to take out of my account?,wrong_amount_of_cash_received
I made an ATM withdraw it didn't give me the amount I asked for but is showing a withdraw for that amount.,wrong_amount_of_cash_received
So I just went to the ATM to get some cash.  I input that I needed 100 pounds but I only got 80.  I have the receipt  and I am in need of the extra money.  How do I go about obtaining the missing amount?,wrong_amount_of_cash_received
The amount of money I pushed at the atm machine did not come out of the machine.,wrong_amount_of_cash_received
"I got less than what i asked for in the ATM, why?",wrong_amount_of_cash_received
"I'm stuck here at your broken ATM and I don't know what to do next. Asked for 30 pounds, got 10. ATM said I got 30. Something very wrong here and I want my money now!",wrong_amount_of_cash_received
The machine only paid me a hundred when I wanted 20,wrong_amount_of_cash_received
There was a fee charged when I paid with my card.,card_payment_fee_charged
I received a fee I should not have.,card_payment_fee_charged
Why am I being a charged for using my card?,card_payment_fee_charged
Tell me why there is a fee for a card payment.,card_payment_fee_charged
I don't understand why I'm being charged for using my card.,card_payment_fee_charged
I paid with my card so so why was I charged a transaction fee?,card_payment_fee_charged
"I shouldn't have been charged but I see a fee, why?",card_payment_fee_charged
"i made a payment with my card and was charged a fee, why would you do that",card_payment_fee_charged
A fee came along with me paying with card,card_payment_fee_charged
I had to pay a fee when buying items with my card.,card_payment_fee_charged
Why is there a fee when I thought there would be no fees?,card_payment_fee_charged
Why are there fees for using a card?,card_payment_fee_charged
I had to pay money for paying with my card.,card_payment_fee_charged
"I'm going on holiday to France for 6 weeks with my family and the cat, Fluffy.  I just purchased €10,000 from a currency exchange to ensure we don't run short but there appears to be a fee.  What is this for?",card_payment_fee_charged
What are the reasons to be charged a fee on card payments?,card_payment_fee_charged
I paid with card and was charged a fee that shouldn't be there!,card_payment_fee_charged
Why was I charged an extra fee when paying with card?,card_payment_fee_charged
I noticed a new fee on my account. I didn't know there were fees for these payments. What is the policy?,card_payment_fee_charged
I don't understand why I was charged an additional fee for this service. Can you clarify?,card_payment_fee_charged
Why is there a fee for using my card?,card_payment_fee_charged
Why was my transaction charged an extra fee when paying with my card?,card_payment_fee_charged
"Where can I find out the fee structure for my account? I have been charged fees for some transactions, but not for other ones. I can't find a pattern in these fees.",card_payment_fee_charged
"On a card payment, why is there a fee?",card_payment_fee_charged
Why did I get charged a fee for my card payment?,card_payment_fee_charged
Why are you charging me fees for using my card?,card_payment_fee_charged
What is the extra fee that showed up on my card?,card_payment_fee_charged
Why was I charged a fee for using my card,card_payment_fee_charged
Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,card_payment_fee_charged
I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,card_payment_fee_charged
I got charged a service fee on my account. Can it be waived since I didn't know about it before?,card_payment_fee_charged
I think a fee was applied for paying with a card.,card_payment_fee_charged
I'm being charged for using my card!,card_payment_fee_charged
I bought something with my card and I was charged a fee,card_payment_fee_charged
I received an extra charge for using the card. Why?,card_payment_fee_charged
